subject,session,data_source,structured_data,channel,signal,stimulus,block,mean_baseline,std_baseline,mean_task,std_task,task_minus_baseline,area_under_curve_task,time_to_peak,time_to_nadir
301,3,1,1,22,1,1,1,-13.438,8.1351,-11.532,12.459,1.9057,-568.58,28,1
301,3,1,1,22,2,1,1,5.3065,7.4453,5.7878,5.7331,0.4813,293.18,44,18
302,3,1,1,3,1,1,1,-12.043,8.5763,-11.525,8.6743,0.51798,-591.48,1,41
302,3,1,1,3,2,1,1,0.34578,1.4304,3.4265,1.4737,3.0807,175.79,47,1
302,3,1,1,4,1,1,1,-9.9867,8.7637,-11.311,8.7176,-1.3242,-581.62,2,41
302,3,1,1,4,2,1,1,2.9636,1.9404,3.5704,2.3718,0.60686,179.72,52,30
302,3,1,1,6,1,1,1,-9.7576,9.6645,-10.861,10.342,-1.1035,-560.02,1,41
302,3,1,1,6,2,1,1,2.0513,1.1093,4.542,2.5209,2.4907,232.39,48,1
302,3,1,1,9,1,1,1,-7.0711,7.3068,-9.1111,7.7293,-2.04,-474.71,1,41
302,3,1,1,9,2,1,1,1.2309,1.2322,1.446,1.8211,0.21509,73.449,49,18
302,3,1,1,10,1,1,1,-9.8847,7.0736,-12.937,6.7216,-3.0521,-658.1,29,41
302,3,1,1,10,2,1,1,-0.11651,1.8358,3.0987,2.2165,3.2152,157.16,6,34
302,3,1,1,12,1,1,1,-7.1476,7.1548,-7.4486,6.6106,-0.30104,-385.85,4,39
302,3,1,1,12,2,1,1,1.5191,2.0501,1.2441,1.7944,-0.27501,61.375,48,34
303,3,1,1,1,1,1,1,-6.743,8.0179,-3.2978,9.0919,3.4452,-161.21,27,44
303,3,1,1,1,2,1,1,-3.3432,1.0182,0.023618,1.4638,3.3668,-0.56559,1,41
303,3,1,1,4,1,1,1,-2.169,6.9964,-2.8903,7.1706,-0.72126,-137.45,27,52
303,3,1,1,4,2,1,1,2.2569,0.77854,0.50683,1.1648,-1.7501,25.947,38,24
303,3,1,1,6,1,1,1,-5.2019,4.0199,-2.5894,5.3071,2.6125,-129.72,22,44
303,3,1,1,6,2,1,1,-1.7268,1.3824,0.44846,1.79,2.1753,19.267,1,39
303,3,1,1,7,1,1,1,-3.6059,3.4033,-3.4642,4.6032,0.14166,-174.32,26,43
303,3,1,1,7,2,1,1,1.1918,1.1936,0.94727,1.3242,-0.24455,46.455,52,12
303,3,1,1,8,1,1,1,-2.7577,4.8316,-3.0458,5.0361,-0.2881,-151.29,30,44
303,3,1,1,8,2,1,1,2.6829,0.8183,0.91924,1.7787,-1.7636,47.543,39,8
303,3,1,1,10,1,1,1,-1.3577,3.7023,-3.1518,3.564,-1.794,-164.5,1,43
303,3,1,1,10,2,1,1,0.83546,0.99357,0.77137,1.1373,-0.064092,38.011,39,7
303,3,1,1,11,1,1,1,-1.8227,7.4598,-2.9948,7.5801,-1.1721,-146.67,5,44
303,3,1,1,11,2,1,1,2.4341,5.4769,1.0597,5.2065,-1.3743,61.561,33,1
303,3,1,1,12,1,1,1,-7.1063,10.244,-4.2137,11.824,2.8925,-237.68,1,39
303,3,1,1,12,2,1,1,-4.9334,9.8493,-0.30039,9.5471,4.633,-32.742,1,39
303,3,1,1,19,1,1,1,-8.8904,7.5632,-3.6235,10.603,5.2669,-175.33,27,46
303,3,1,1,19,2,1,1,-0.67996,0.57505,0.58818,0.88405,1.2681,29.046,4,41
303,3,1,1,21,1,1,1,-3.901,6.552,-4.6818,6.7766,-0.78076,-232.6,30,44
303,3,1,1,21,2,1,1,0.64802,0.60414,0.98968,1.2166,0.34166,49.046,52,25
303,3,1,1,22,1,1,1,-7.1921,4.8748,-2.1011,8.2562,5.091,-103.39,27,43
303,3,1,1,22,2,1,1,-1.1422,1.0955,0.53983,1.2346,1.682,26.407,20,39
303,3,1,1,23,1,1,1,-2.5251,5.6002,-3.916,5.0735,-1.391,-194.63,30,43
303,3,1,1,23,2,1,1,0.74182,0.70916,0.82211,1.1517,0.08029,41.777,35,8
303,3,1,1,24,1,1,1,-1.3539,4.5227,-2.8719,4.1411,-1.518,-146.06,30,44
303,3,1,1,24,2,1,1,1.863,1.2626,0.96725,2.9705,-0.89577,48.176,37,9
304,3,1,1,10,1,1,1,-37.161,5.0166,-15.748,26.002,21.413,-801.2,23,36
304,3,1,1,10,2,1,1,-8.4481,3.0208,0.24037,5.9508,8.6885,6.8678,1,36
304,3,1,1,12,1,1,1,-32.521,3.7209,-13.81,18.801,18.711,-700.9,23,38
304,3,1,1,12,2,1,1,-9.8204,1.5211,0.31006,4.9788,10.13,11.668,1,37
304,3,1,1,13,1,1,1,-55.888,26.855,-16.632,53.371,39.255,-777.03,25,52
304,3,1,1,13,2,1,1,-16.327,6.3623,0.18132,14.636,16.508,14.526,25,44
304,3,1,1,18,1,1,1,-17.233,17.878,-0.7439,29.186,16.489,5.6853,12,52
304,3,1,1,18,2,1,1,-6.4603,3.1497,-1.0166,6.6224,5.4437,-57.48,2,40
306,3,1,1,3,1,1,1,-10.216,7.2069,-1.2699,9.4297,8.9459,-55.189,29,51
306,3,1,1,3,2,1,1,-1.5313,0.87899,1.8306,1.5666,3.3619,91.981,4,40
306,3,1,1,6,1,1,1,-13.697,9.8169,-1.9809,13.052,11.716,-89.459,29,48
306,3,1,1,6,2,1,1,-2.454,0.96683,2.0255,2.0272,4.4795,102.16,6,39
306,3,1,1,9,1,1,1,-6.9657,4.4348,-0.73167,6.4272,6.2341,-35.843,27,40
306,3,1,1,9,2,1,1,-0.87908,2.7656,2.2059,2.546,3.085,106.46,1,20
306,3,1,1,10,1,1,1,-10.723,8.1127,-2.4266,11.746,8.2962,-111.25,30,51
306,3,1,1,10,2,1,1,-2.9391,2.3023,2.7373,4.0706,5.6764,143.4,11,40
306,3,1,1,17,1,1,1,-13.779,10.555,-4.4427,13.858,9.3365,-215.76,30,49
306,3,1,1,17,2,1,1,-2.07,1.3831,1.9307,1.8793,4.0007,95.79,1,37
306,3,1,1,19,1,1,1,-8.2582,7.1519,-3.1588,9.1994,5.0994,-156.55,29,48
306,3,1,1,19,2,1,1,-2.7178,2.4843,2.5282,2.5692,5.246,126.92,9,34
306,3,1,1,21,1,1,1,-4.9862,5.3427,-3.2374,6.8106,1.7488,-163.58,30,50
306,3,1,1,21,2,1,1,-2.591,1.8461,2.0382,1.9567,4.6293,104,10,36
306,3,1,1,23,1,1,1,-6.0061,5.5439,-2.0058,7.4428,4.0003,-99.999,31,41
306,3,1,1,23,2,1,1,-1.4971,3.3379,2.0291,3.2915,3.5262,98.629,10,24
307,3,1,1,1,1,1,1,7.7633,2.5446,0.23305,8.6584,-7.5303,7.9706,46,11
307,3,1,1,1,2,1,1,0.7776,2.2369,0.72652,2.4367,-0.051076,35.249,46,32
307,3,1,1,3,1,1,1,5.2565,3.6094,-0.65971,7.4112,-5.9162,-40.67,47,17
307,3,1,1,3,2,1,1,-1.3788,1.0791,0.58567,1.3716,1.9644,30.858,16,33
307,3,1,1,4,1,1,1,5.4844,2.4178,-0.43393,6.4295,-5.9183,-22.234,47,11
307,3,1,1,4,2,1,1,-1.8491,0.73294,0.84364,1.688,2.6927,43.686,19,28
307,3,1,1,6,1,1,1,10.375,4.327,-0.62506,11.12,-11,-39.907,47,11
307,3,1,1,6,2,1,1,-2.7699,0.83867,0.79018,2.4108,3.5601,43.358,19,52
307,3,1,1,8,1,1,1,1.2706,6.8218,-2.0828,6.4296,-3.3534,-112.73,45,17
307,3,1,1,8,2,1,1,-6.3248,2.7347,0.76789,5.1157,7.0927,44.625,27,49
307,3,1,1,9,1,1,1,6.5538,6.5615,-0.89453,9.836,-7.4484,-50.636,46,11
307,3,1,1,9,2,1,1,0.040774,1.743,0.83491,2.5359,0.79413,42.229,19,28
307,3,1,1,11,1,1,1,9.1696,6.9689,-1.0794,11.018,-10.249,-66.199,47,11
307,3,1,1,11,2,1,1,-1.6422,0.78417,0.73169,1.9249,2.3739,40.23,19,52
307,3,1,1,12,1,1,1,11.745,12.154,-2.0657,15.378,-13.811,-110.47,45,16
307,3,1,1,12,2,1,1,-1.6028,9.5524,-0.6401,8.5362,0.96266,-38.157,16,51
309,3,1,1,6,1,1,1,-2.346,1.1899,0.54404,1.88,2.89,28.48,25,7
309,3,1,1,6,2,1,1,1.1336,0.56443,0.11002,0.71133,-1.0236,4.3913,52,35
309,3,1,1,9,1,1,1,-2.5163,1.6219,0.58921,2.7753,3.1055,32.089,31,52
309,3,1,1,9,2,1,1,0.015443,0.62829,0.13623,0.94642,0.12078,4.8514,1,35
309,3,1,1,11,1,1,1,-0.89884,2.3748,-0.19853,2.8515,0.70031,-9.7055,31,50
309,3,1,1,11,2,1,1,-0.91164,1.8323,0.13306,1.7405,1.0447,5.2705,1,36
309,3,1,1,17,1,1,1,-2.491,2.748,1.6139,4.3553,4.1049,83.903,18,51
309,3,1,1,17,2,1,1,1.1365,0.89453,0.082063,0.96291,-1.0545,3.3217,10,39
309,3,1,1,24,1,1,1,-1.5355,1.8158,0.18219,2.4103,1.7177,8.6241,32,51
309,3,1,1,24,2,1,1,-0.0016122,1.8568,0.21777,1.5813,0.21939,8.9603,51,35
310,3,1,1,5,1,1,1,7.7464,5.5541,-2.313,8.6963,-10.059,-112.05,37,18
310,3,1,1,5,2,1,1,0.24348,1.0329,0.15962,1.735,-0.083859,5.0143,52,28
310,3,1,1,9,1,1,1,1.1334,3.6208,0.056289,5.0148,-1.0771,8.693,24,52
310,3,1,1,9,2,1,1,0.15466,0.61163,-0.29024,1.3727,-0.4449,-16.872,52,19
310,3,1,1,11,1,1,1,0.10081,1.8833,0.20023,3.0493,0.099419,12.976,24,52
310,3,1,1,11,2,1,1,-0.14598,0.8872,-0.30018,1.5971,-0.1542,-17.679,50,32
310,3,1,1,12,1,1,1,0.18214,2.1326,-0.35743,3.9485,-0.53957,-15.359,23,52
310,3,1,1,12,2,1,1,0.29371,1.0769,-0.67352,2.4994,-0.96723,-37.945,52,32
310,3,1,1,17,1,1,1,7.9826,1.7877,-3.225,6.4366,-11.208,-173.22,1,19
310,3,1,1,17,2,1,1,-0.7699,3.8417,-0.05224,5.2484,0.71766,-12.359,52,32
310,3,1,1,18,1,1,1,5.7445,6.6095,-1.4888,8.2771,-7.2333,-66.473,34,52
310,3,1,1,18,2,1,1,0.57137,0.56023,-0.25237,2.0759,-0.82375,-14.907,46,18
310,3,1,1,21,1,1,1,3.9617,6.1192,-0.83414,6.9796,-4.7959,-35.365,33,52
310,3,1,1,21,2,1,1,0.64723,0.25253,-0.36952,1.5352,-1.0168,-21.098,47,18
310,3,1,1,22,1,1,1,-0.02946,3.2745,-0.24636,5.2144,-0.2169,-7.9333,23,52
310,3,1,1,22,2,1,1,0.57967,0.59031,-0.43611,1.9572,-1.0158,-25.094,52,19
310,3,1,1,23,1,1,1,2.8728,5.6885,-0.34601,6.3786,-3.2188,-9.5575,33,52
310,3,1,1,23,2,1,1,0.5589,0.36733,-0.36117,1.651,-0.92007,-19.673,46,18
310,3,1,1,24,1,1,1,1.4211,4.3297,-0.2954,5.1917,-1.7165,-9.5756,24,52
310,3,1,1,24,2,1,1,0.60072,1.0622,-0.63548,2.3974,-1.2362,-35.693,50,26
311,3,1,1,1,1,1,1,5.0738,3.481,-1.1855,6.9548,-6.2593,-70.382,52,7
311,3,1,1,1,2,1,1,-0.65689,1.4068,-0.35174,1.8373,0.30515,-20.894,52,37
311,3,1,1,2,1,1,1,-5.9201,1.8734,4.1202,7.9214,10.04,217.56,27,52
311,3,1,1,2,2,1,1,-0.16194,1.3198,-0.40848,3.1549,-0.24654,-22.938,9,33
311,3,1,1,3,1,1,1,2.7665,4.8212,0.2137,6.6065,-2.5528,3.4439,31,38
311,3,1,1,3,2,1,1,-3.6405,1.5935,0.83864,3.9251,4.4791,43.319,27,38
311,3,1,1,4,1,1,1,-1.2589,3.6973,2.5193,8.1566,3.7781,129.42,28,39
311,3,1,1,4,2,1,1,-1.7934,3.1453,-0.33511,4.2035,1.4583,-23.508,52,34
311,3,1,1,7,1,1,1,-7.4944,3.3218,5.232,11.469,12.726,283.11,27,52
311,3,1,1,7,2,1,1,-1.124,1.4335,0.13693,4.3671,1.2609,10.144,11,36
311,3,1,1,9,1,1,1,-2.2161,4.4138,2.8698,8.0184,5.086,140.51,27,39
311,3,1,1,9,2,1,1,-1.148,3.4186,-0.69147,4.6901,0.45657,-44.447,52,37
311,3,1,1,11,1,1,1,-8.1824,6.9236,2.1596,12.474,10.342,95.441,2,39
311,3,1,1,11,2,1,1,-1.2563,5.1673,-0.34834,6.6356,0.90798,-31.344,52,25
311,3,1,1,14,1,1,1,3.6087,5.4624,-0.091452,8.6036,-3.7001,-16.756,26,37
311,3,1,1,14,2,1,1,-0.92743,1.7703,-0.058758,2.7157,0.86867,-7.31,52,31
311,3,1,1,17,1,1,1,2.3336,9.1345,-0.76878,11.433,-3.1024,-57.883,26,38
311,3,1,1,17,2,1,1,-2.3387,1.68,0.30034,3.0031,2.6391,11.808,26,38
311,3,1,1,18,1,1,1,-0.6779,5.399,2.8629,9.1046,3.5408,148.94,31,7
311,3,1,1,18,2,1,1,-1.2492,1.6391,-0.43373,2.9781,0.81545,-26.286,1,38
311,3,1,1,19,1,1,1,-0.21908,6.4215,2.1887,9.8925,2.4077,110.21,26,39
311,3,1,1,19,2,1,1,-2.7257,1.2562,0.8449,3.2292,3.5706,45.046,9,37
311,3,1,1,21,1,1,1,-2.8584,7.7344,2.6503,10.372,5.5086,128.39,31,39
311,3,1,1,21,2,1,1,-1.4589,1.9948,-0.10617,2.7025,1.3527,-9.8788,1,37
311,3,1,1,22,1,1,1,2.412,6.4001,0.4791,6.7258,-1.9329,14.38,26,38
311,3,1,1,22,2,1,1,-1.5311,1.5808,1.0099,2.6182,2.5409,49.878,8,29
311,3,1,1,23,1,1,1,-3.0712,4.368,2.7,7.6779,5.7712,133.33,26,39
311,3,1,1,23,2,1,1,-0.34126,3.1952,-0.3969,3.8397,-0.055648,-25.711,51,32
311,3,1,1,24,1,1,1,-2.3445,4.4565,0.7126,6.5393,3.0571,33.022,27,39
311,3,1,1,24,2,1,1,-1.0985,1.658,0.55783,2.9689,1.6563,25.43,5,25
312,3,1,1,2,1,1,1,-4.6821,3.8325,-1.6408,6.3416,3.0413,-81.161,29,36
312,3,1,1,2,2,1,1,-1.355,2.666,0.57898,3.5876,1.934,28.615,29,36
312,3,1,1,5,1,1,1,-10.661,5.3961,0.94286,11.993,11.604,64.788,18,1
312,3,1,1,5,2,1,1,-2.8399,3.9895,0.76339,6.0664,3.6033,35.404,4,37
312,3,1,1,8,1,1,1,-1.4572,1.4664,-0.35826,1.6557,1.099,-17.963,15,36
312,3,1,1,8,2,1,1,1.8077,0.43557,0.44347,2.0817,-1.3642,22.057,49,3
312,3,1,1,9,1,1,1,-10.204,2.0815,-0.77338,7.8756,9.4303,-40.2,1,36
312,3,1,1,9,2,1,1,-0.79245,1.3636,1.2707,1.8255,2.0632,62.629,52,36
312,3,1,1,11,1,1,1,-0.12151,3.0539,-1.6189,5.5656,-1.4974,-89.638,1,36
312,3,1,1,11,2,1,1,-0.43527,0.44115,0.95295,1.6645,1.3882,48.287,42,11
312,3,1,1,18,1,1,1,-8.6263,3.2035,-1.0233,6.3845,7.6031,-49.767,32,48
312,3,1,1,18,2,1,1,-0.79838,2.0499,1.2162,1.8045,2.0145,59.381,52,35
312,3,1,1,21,1,1,1,-7.6084,2.1543,-0.25154,5.5812,7.3568,-12.603,16,36
312,3,1,1,21,2,1,1,1.1004,1.3599,0.51894,1.5675,-0.58144,24.542,51,11
312,3,1,1,23,1,1,1,-6.0909,1.9528,-1.0441,4.6683,5.0467,-57.505,1,36
312,3,1,1,23,2,1,1,2.1223,0.58363,0.32869,2.3763,-1.7936,16.494,42,8
314,3,1,1,1,1,1,1,2.5535,3.8248,-0.56418,4.3412,-3.1177,-33.623,1,38
314,3,1,1,1,2,1,1,-0.92895,2.2617,0.55369,1.8044,1.4826,29.568,30,45
314,3,1,1,2,1,1,1,7.3328,3.2441,-2.2501,4.1939,-9.5829,-117.08,33,12
314,3,1,1,2,2,1,1,-0.024637,0.7538,0.41879,1.3302,0.44343,19.547,4,41
314,3,1,1,3,1,1,1,1.1387,2.6734,-1.0566,3.8574,-2.1953,-56.29,1,39
314,3,1,1,3,2,1,1,-0.62571,1.889,0.26425,1.6007,0.88996,15.142,32,46
314,3,1,1,7,1,1,1,4.6404,4.2987,-1.0228,5.1672,-5.6632,-53.08,33,50
314,3,1,1,7,2,1,1,-0.37974,1.0984,0.47277,0.68688,0.85251,23.577,52,42
314,3,1,1,8,1,1,1,-1.0758,2.839,-0.90815,4.825,0.16764,-47.483,32,39
314,3,1,1,8,2,1,1,-0.11086,0.3952,0.60396,0.70833,0.71482,29.404,52,34
314,3,1,1,9,1,1,1,-0.5782,3.2292,-1.7188,5.0959,-1.1406,-88.031,1,39
314,3,1,1,9,2,1,1,1.1081,0.8244,0.44302,1.7276,-0.66504,19.373,52,30
314,3,1,1,10,1,1,1,6.4292,1.9483,0.30608,7.6151,-6.1231,2.6966,1,26
314,3,1,1,10,2,1,1,2.0148,1.2148,0.64396,2.9538,-1.3708,27.691,1,30
314,3,1,1,11,1,1,1,-0.05327,2.274,-0.70932,4.426,-0.65605,-41.417,1,39
314,3,1,1,11,2,1,1,1.1056,1.1513,0.83485,2.1824,-0.27074,39.478,51,27
314,3,1,1,12,1,1,1,4.9514,1.9104,-1.0906,5.9342,-6.042,-65.44,1,27
314,3,1,1,12,2,1,1,0.28456,0.911,0.13553,1.0824,-0.14902,5.41,34,28
314,3,1,1,14,1,1,1,0.97382,2.3925,0.46678,3.9243,-0.50705,19.945,1,39
314,3,1,1,14,2,1,1,-0.098611,2.2353,0.29761,2.2064,0.39622,17.767,29,50
314,3,1,1,16,1,1,1,-0.41002,3.5854,-0.83081,5.8399,-0.4208,-38.178,32,51
314,3,1,1,16,2,1,1,-0.32011,1.4073,0.60349,1.2852,0.9236,31.937,32,1
314,3,1,1,17,1,1,1,-0.35299,3.4242,-0.81861,5.1859,-0.46561,-40.673,33,40
314,3,1,1,17,2,1,1,-0.87496,1.7037,0.40968,1.5537,1.2846,22.436,32,49
314,3,1,1,19,1,1,1,2.4971,4.2483,-1.1171,5.1373,-3.6142,-54.648,33,40
314,3,1,1,19,2,1,1,-0.73394,0.8717,0.40612,0.59822,1.1401,20.399,32,40
314,3,1,1,22,1,1,1,2.7397,3.071,-1.9734,3.9229,-4.7132,-103.79,33,39
314,3,1,1,22,2,1,1,0.90089,0.98128,0.7054,1.8523,-0.19549,32.66,52,30
314,3,1,1,23,1,1,1,2.2584,3.8692,-1.9764,5.4518,-4.2348,-103.25,32,39
314,3,1,1,23,2,1,1,-2.156,1.6307,1.0394,1.8808,3.1954,53.79,32,40
314,3,1,1,24,1,1,1,2.5634,3.2589,-2.4634,4.4178,-5.0267,-129.95,2,39
314,3,1,1,24,2,1,1,1.1707,0.87308,0.56851,1.8866,-0.60221,25.442,52,28
315,3,1,1,7,1,1,1,0.75691,3.028,-9.5099,3.0459,-10.267,-488,1,49
315,3,1,1,7,2,1,1,2.7359,1.4208,0.99763,3.3213,-1.7382,47.436,52,11
315,3,1,1,11,1,1,1,-9.105,3.1309,-2.4699,8.8432,6.6351,-123.55,17,39
315,3,1,1,11,2,1,1,4.1652,1.2875,0.83827,4.5146,-3.3269,39.014,46,17
315,3,1,1,12,1,1,1,-5.9159,2.2452,-4.5031,5.2138,1.4128,-229.78,1,39
315,3,1,1,12,2,1,1,3.1609,1.3898,1.8859,3.5228,-1.275,91.891,52,13
315,3,1,1,14,1,1,1,-3.6754,3.1472,-5.0848,4.1018,-1.4095,-258.04,31,39
315,3,1,1,14,2,1,1,-0.85276,0.78915,0.77681,0.91348,1.6296,39.124,7,40
315,3,1,1,18,1,1,1,-6.3148,3.3704,-3.5782,4.8748,2.7366,-178.16,18,51
315,3,1,1,18,2,1,1,2.2566,1.9309,0.66074,3.3033,-1.5958,27.75,52,18
315,3,1,1,23,1,1,1,-8.448,3.4035,-3.1815,6.2438,5.2665,-159.3,17,51
315,3,1,1,23,2,1,1,1.7911,1.2537,0.87457,1.9399,-0.91658,41.015,49,11
315,3,1,1,24,1,1,1,-9.157,5.0482,-3.8012,9.804,5.3557,-190.14,16,40
315,3,1,1,24,2,1,1,4.4455,4.1126,1.0811,5.748,-3.3645,50.477,45,18
316,3,1,1,1,1,1,1,-8.2844,1.9559,2.2919,9.4742,10.576,119.96,20,37
316,3,1,1,1,2,1,1,-1.4161,1.7491,-0.14787,2.2491,1.2683,-10.431,1,32
316,3,1,1,2,1,1,1,-14.921,3.4196,4.7664,17.621,19.687,251.24,22,50
316,3,1,1,2,2,1,1,-8.8882,3.5592,1.0771,9.7942,9.9653,52.488,4,35
316,3,1,1,3,1,1,1,-8.8354,4.1882,2.2721,9.1549,11.108,120.34,24,43
316,3,1,1,3,2,1,1,-1.4748,1.5438,0.045297,2.4224,1.5201,5.2745,32,52
316,3,1,1,4,1,1,1,-13.898,4.9221,4.1322,15.461,18.03,221.48,20,49
316,3,1,1,4,2,1,1,-2.2129,1.3536,0.019471,2.4152,2.2323,-0.88047,6,41
316,3,1,1,5,1,1,1,-12.458,4.3914,4.9127,16.032,17.371,260.65,22,49
316,3,1,1,5,2,1,1,-4.2883,1.6066,0.32421,5.0132,4.6125,14.335,4,43
316,3,1,1,6,1,1,1,-12.367,8.2525,3.3928,16.538,15.76,187.47,22,50
316,3,1,1,6,2,1,1,-4.0888,2.1241,0.66475,3.8169,4.7536,34.282,11,42
316,3,1,1,7,1,1,1,-24.083,6.0538,7.4802,27.549,31.563,396.01,22,50
316,3,1,1,7,2,1,1,-8.6468,3.1111,1.2903,9.5634,9.937,61.354,4,35
316,3,1,1,8,1,1,1,-1.8793,5.9052,0.97546,7.8694,2.8548,58.782,31,51
316,3,1,1,8,2,1,1,-2.3369,1.3033,0.2762,1.5634,2.6131,14.393,17,42
316,3,1,1,9,1,1,1,-11.653,4.5033,3.3898,14.052,15.042,184.26,20,51
316,3,1,1,9,2,1,1,-1.9258,1.0555,0.52355,1.5118,2.4493,25.125,1,43
316,3,1,1,10,1,1,1,-14.305,4.2444,5.0044,17.242,19.309,265.34,20,50
316,3,1,1,10,2,1,1,-4.41,2.1526,0.45628,5.8884,4.8663,18.633,4,35
316,3,1,1,11,1,1,1,-6.1244,3.3572,1.4108,7.7807,7.5352,78.885,29,52
316,3,1,1,11,2,1,1,-2.5673,1.0674,0.69264,1.7745,3.26,35.255,9,43
316,3,1,1,12,1,1,1,-9.4888,4.1623,2.9269,11.376,12.416,159.32,22,50
316,3,1,1,12,2,1,1,-2.6836,1.2995,0.57147,2.9747,3.2551,27.634,4,43
316,3,1,1,13,1,1,1,-4.3655,4.1565,2.3112,7.731,6.6766,126.57,28,51
316,3,1,1,13,2,1,1,-2.2369,1.4693,0.057091,2.1832,2.294,1.3459,7,34
316,3,1,1,14,1,1,1,-3.7323,4.6741,0.89468,5.8952,4.627,41.433,2,36
316,3,1,1,14,2,1,1,-0.64548,2.897,-0.27035,2.967,0.37513,-16.63,46,34
316,3,1,1,18,1,1,1,-2.5088,3.1281,1.4394,4.5314,3.9482,79.281,19,50
316,3,1,1,18,2,1,1,-0.59118,1.062,0.27421,1.3421,0.86539,12.96,49,22
316,3,1,1,19,1,1,1,-6.6497,3.764,0.86556,6.4472,7.5152,49.787,28,50
316,3,1,1,19,2,1,1,-2.8602,2.2239,0.33541,1.9608,3.1956,15.434,52,42
316,3,1,1,21,1,1,1,-3.5673,2.8815,0.56342,3.9525,4.1307,30.356,18,36
316,3,1,1,21,2,1,1,-0.076028,1.2817,-0.062867,1.5502,0.013161,-5.2503,51,27
316,3,1,1,22,1,1,1,-2.504,5.6579,0.74717,7.6805,3.2512,41.678,25,50
316,3,1,1,22,2,1,1,-7.4262,4.9614,1.3636,6.409,8.7898,69.999,10,41
316,3,1,1,23,1,1,1,4.8622,6.7469,-0.52988,8.528,-5.3921,-28.094,41,7
316,3,1,1,23,2,1,1,1.2227,4.6771,-0.94645,6.1183,-2.1692,-53.369,45,20
316,3,1,1,24,1,1,1,-4.6733,5.2107,0.92687,6.5227,5.6001,49.866,27,35
316,3,1,1,24,2,1,1,-0.75858,4.3267,0.42974,4.2656,1.1883,20.044,15,49
317,3,1,1,7,1,1,1,3.3359,2.0112,-2.1806,5.0853,-5.5166,-113.36,48,22
317,3,1,1,7,2,1,1,-0.015798,1.2264,0.20252,2.2634,0.21832,12.78,27,52
317,3,1,1,11,1,1,1,0.0061372,2.0511,-0.55204,4.9184,-0.55817,-35.128,52,23
317,3,1,1,11,2,1,1,-0.85426,1.1737,0.44283,2.338,1.2971,24.918,32,6
317,3,1,1,12,1,1,1,-1.5228,2.1062,-0.24859,3.1932,1.2742,-15.173,2,22
317,3,1,1,12,2,1,1,0.37237,2.6322,0.34911,3.4808,-0.023267,23.107,37,52
317,3,1,1,14,1,1,1,-2.7474,2.7631,-1.6443,3.1017,1.1031,-86.199,1,37
317,3,1,1,14,2,1,1,-1.9546,1.4362,0.15509,2.5913,2.1097,9.95,30,40
317,3,1,1,17,1,1,1,-4.5992,2.8221,-1.5459,4.9647,3.0533,-76.278,10,42
317,3,1,1,17,2,1,1,0.54468,0.66977,0.049739,0.85994,-0.49494,2.1883,33,15
317,3,1,1,23,1,1,1,2.9643,2.7066,-2.2326,5.7652,-5.1969,-122.78,52,23
317,3,1,1,23,2,1,1,1.4244,0.88057,-0.067189,2.0841,-1.4916,-2.5542,36,6
317,3,1,1,24,1,1,1,-1.6713,1.716,-1.4189,2.519,0.25238,-76.578,1,41
317,3,1,1,24,2,1,1,1.1985,0.58928,0.47429,2.6189,-0.72423,23.556,32,14
319,3,1,1,4,1,1,1,-7.1539,4.7826,1.4345,7.9488,8.5884,82.997,30,38
319,3,1,1,4,2,1,1,-1.3121,3.1295,0.65672,2.6235,1.9688,29.156,52,38
319,3,1,1,16,1,1,1,-4.7466,6.1527,-3.3443,10.62,1.4023,-164.22,31,38
319,3,1,1,16,2,1,1,-2.3908,3.1556,1.8847,3.0226,4.2755,91.338,52,33
319,3,1,1,23,1,1,1,-3.0371,4.4901,-0.48521,4.7116,2.5519,-22.987,32,41
319,3,1,1,23,2,1,1,0.6313,1.1322,0.067106,1.715,-0.5642,1.7946,36,7
319,3,1,1,24,1,1,1,-4.2496,6.5035,-0.96747,7.1673,3.2821,-44.971,30,40
319,3,1,1,24,2,1,1,0.46796,1.8772,0.87039,1.3262,0.40243,42.872,37,35
324,3,1,1,1,1,1,1,-6.6357,9.2058,-2.8831,16.544,3.7525,-131.55,30,52
324,3,1,1,1,2,1,1,-6.4354,3.3264,1.9313,6.9756,8.3667,95.741,11,35
324,3,1,1,4,1,1,1,-2.2735,6.4748,-2.801,9.5789,-0.52756,-131.64,30,49
324,3,1,1,4,2,1,1,-2.1943,3.1519,1.2105,3.5797,3.4048,56.405,52,34
324,3,1,1,6,1,1,1,1.4242,6.6204,-3.8829,8.5615,-5.3071,-191.17,29,52
324,3,1,1,6,2,1,1,-2.8918,3.1262,1.3265,3.7998,4.2182,60.102,52,42
324,3,1,1,7,1,1,1,-8.1625,10.535,-2.9387,13.753,5.2238,-131.86,33,52
324,3,1,1,7,2,1,1,-4.5354,3.5091,0.34052,6.9965,4.8759,17.441,13,29
324,3,1,1,8,1,1,1,-2.2274,6.402,-3.146,12.537,-0.91866,-159.66,29,49
324,3,1,1,8,2,1,1,-2.6862,2.7158,1.7526,3.3625,4.4388,84.833,1,38
324,3,1,1,10,1,1,1,-23.053,15.428,0.21315,29.392,23.267,37.62,26,49
324,3,1,1,10,2,1,1,-1.6959,4.8175,-1.2639,11.359,0.43206,-66.049,7,29
